total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
3,2,152.92,0.16,1763.89,1
9,5,567.09,60.57,120.77,0
5,4,213.24,5.69,120.26,0
2,1,114.29,3.75,94.47,0
4,3,242.55,4.98,14.39,0
2,3,82.01,8.74,7.28,0
4,3,225.15,0.76,68.98,0
6,2,215.64,8.16,84.99,1
4,2,155.31,9.79,85.83,1
5,4,182.95,4.6,1704.78,1
3,5,189.26,3.31,355.35,0
4,2,350.28,27.46,115.76,0
5,2,240.39,20.42,13.97,0
5,3,271.51,4.62,2276.26,0
4,3,151.45,2.28,1818.28,1
8,2,605.17,10.68,106.13,0
5,3,271.66,4.8,123.55,0
5,4,221.4,20.67,70.01,0
6,2,396.22,1.22,63.92,0
2,1,85.26,1.59,294.12,0
3,4,194.59,2.4,7.04,0
4,4,307.96,7.04,109.74,1
3,3,121.53,9.87,13.5,0
6,1,239.71,0.61,8.82,0
1,4,58.4,1.37,2616.62,0
2,2,116.53,13.4,1981.0,0
6,2,233.66,21.47,119.94,0
1,3,67.39,1.23,2852.21,0
2,4,107.04,3.92,178.64,1
3,5,124.36,3.42,233.52,0
5,3,245.28,2.81,609.26,0
4,5,153.66,0.63,7.91,0
7,3,422.34,6.1,249.43,0
2,0,160.43,1.18,6.48,0
6,2,315.95,26.47,77.9,0
2,2,163.23,2.84,0.59,1
2,4,122.31,0.97,36.74,0
3,2,191.21,4.31,8.01,0
1,2,49.13,0.0,133.85,1
3,3,123.05,3.34,111.43,0
3,2,263.1,0.84,18.86,0
2,3,113.56,1.68,7.75,0
6,0,338.92,0.4,73.57,1
3,3,223.79,2.9,30.95,1
9,4,602.49,8.54,14.29,1
6,4,257.74,19.63,682.29,0
2,1,89.2,9.02,89.97,0
4,3,191.97,22.43,294.1,0
4,1,163.36,17.02,365.24,1
5,1,523.22,9.85,2830.37,0
6,3,361.08,8.01,529.44,1
4,3,166.21,0.49,196.18,0
1,1,105.26,2.08,26.74,0
3,3,104.0,0.26,2310.64,0
6,2,254.57,16.38,47.83,1
5,3,329.33,24.47,84.06,0
6,2,336.82,0.64,102.84,0
4,4,180.66,15.49,223.16,0
1,3,43.74,3.83,147.05,0
8,2,298.94,9.66,443.56,1
7,0,239.15,6.63,24.93,0
2,4,127.77,11.18,409.65,0
1,3,96.37,7.65,25.55,0
4,3,293.11,5.88,7.49,1
5,3,224.67,29.13,130.25,0
3,4,159.81,9.97,498.84,0
2,3,95.19,3.38,41.17,0
4,3,253.57,1.42,108.21,1
3,0,159.59,2.46,57.86,0
3,4,90.95,5.72,13.61,0
4,3,188.79,4.3,27.0,1
6,2,216.06,25.37,14.25,0
4,3,143.63,0.84,510.34,0
5,3,268.02,33.18,26.52,1
4,3,267.66,8.95,51.49,1
4,4,231.01,3.89,117.52,0
3,3,187.58,6.2,2070.26,0
3,5,129.02,9.73,111.7,0
3,4,197.88,16.19,49.94,1
7,4,492.6,38.72,72.89,0
6,2,425.28,6.73,431.09,1
4,1,292.87,0.77,80.32,0
7,3,377.28,0.53,251.81,1
6,2,342.03,0.89,68.91,0
7,1,584.18,56.6,2.3,1
2,1,106.41,10.39,499.26,0
5,2,323.69,4.56,118.63,1
4,3,149.82,3.51,238.21,0
5,4,292.84,8.4,509.94,0
2,3,73.01,0.25,556.71,1
5,3,177.23,17.2,6.73,0
3,4,206.78,6.04,33.59,0
6,3,241.33,3.53,4.84,0
5,3,169.85,5.78,214.87,0
2,2,149.89,2.84,5.45,1
2,4,95.32,9.35,277.55,0
5,3,259.8,0.0,12.55,0
4,3,335.92,7.5,12.3,0
4,3,219.33,21.46,520.42,1
5,4,192.49,11.89,10.21,1
6,2,327.51,25.87,2842.9,0
2,3,128.85,11.45,304.93,0
4,1,128.04,10.64,119.04,0
6,1,397.92,24.79,336.19,0
6,3,207.31,0.38,470.17,0
2,3,103.87,8.89,56.95,0
1,3,45.67,2.64,1697.3,0
2,5,84.41,1.54,21.35,0
7,4,360.42,32.48,64.8,1
3,3,129.78,0.59,181.73,0
3,3,243.18,1.18,534.15,0
1,3,55.42,1.35,14.32,0
1,1,93.78,2.56,22.66,1
4,5,226.05,15.67,11.75,1
4,5,158.48,3.43,544.7,0
4,4,131.69,2.93,62.13,0
1,3,77.43,0.27,114.32,1
3,3,133.44,9.16,217.61,0
5,3,304.96,6.52,412.79,0
2,2,105.24,3.0,131.91,1
6,4,395.56,26.72,346.97,0
2,2,79.15,0.0,7.67,0
2,4,84.4,5.69,327.34,0
3,4,279.86,16.57,10.77,0
7,2,583.75,46.17,235.96,0
3,3,185.52,20.48,52.24,0
4,4,193.48,22.41,6.67,0
4,5,181.41,5.41,893.0,1
2,4,100.92,7.51,571.67,0
2,5,103.38,5.52,6.69,0
7,4,317.32,26.12,112.03,0
2,5,75.34,0.29,196.19,0
5,3,215.06,5.55,41.82,0
8,2,479.08,1.28,83.68,0
1,3,74.85,1.75,531.63,1
3,2,98.0,0.3,86.32,0
2,3,88.19,0.3,176.67,0
2,3,109.26,6.61,390.21,0
1,4,46.53,0.62,2.45,0
4,3,244.6,29.66,471.36,0
5,3,233.66,28.78,860.35,0
4,4,142.0,2.2,5.89,0
7,3,365.76,6.78,1610.07,0
2,3,101.81,11.32,328.44,0
3,4,251.4,8.91,107.08,0
3,2,234.03,19.73,118.62,0
2,1,167.77,6.39,32.4,0
2,3,114.11,9.62,473.4,1
3,3,100.53,1.66,86.52,0
6,3,238.94,23.46,96.38,0
7,4,170.87,0.32,481.0,0
2,3,118.92,4.4,11.65,0
6,5,262.57,6.19,28.45,0
6,1,181.2,3.38,1586.27,1
3,3,172.75,4.14,69.3,0
1,3,48.41,0.78,31.72,0
10,2,318.25,0.82,219.26,0
4,3,248.89,5.13,401.41,1
9,4,200.11,17.2,62.69,0
3,4,155.77,2.48,1500.11,0
3,2,112.18,7.97,43.91,1
2,3,80.01,2.34,89.58,0
9,3,475.85,32.02,150.49,0
2,4,81.15,5.55,95.79,0
1,2,79.23,8.57,531.1,1
4,3,297.2,5.37,52.55,0
3,1,115.84,0.0,139.09,0
2,3,101.63,2.82,29.86,0
4,2,341.84,24.39,41.2,1
3,2,223.98,6.4,135.76,0
3,2,97.58,2.9,70.65,0
1,4,64.61,0.17,2495.31,0
4,2,291.29,8.13,1641.23,0
2,3,68.62,1.22,12.54,0
2,3,69.51,1.61,43.58,0
5,4,250.44,4.16,6.99,1
3,2,115.34,2.39,0.94,1
2,5,128.57,3.82,55.08,0
4,2,143.7,14.37,22.95,0
2,3,133.23,10.25,325.33,0
2,3,112.7,13.42,218.86,0
4,3,272.31,9.66,10.73,0
5,4,283.87,1.44,8.74,0
5,1,376.14,28.81,4.61,0
3,3,165.55,2.69,423.2,0
3,3,248.83,0.37,592.46,1
5,3,309.57,20.58,132.2,0
2,3,121.72,1.86,11.8,0
2,2,131.04,5.23,58.75,0
4,3,137.98,4.94,83.89,0
3,1,148.71,9.3,54.12,0
5,4,310.13,0.98,2540.98,0
2,3,138.23,14.06,77.89,1
3,3,187.09,0.49,243.29,1
6,1,247.34,5.39,89.66,0
3,1,127.66,0.18,226.24,0
4,2,175.82,21.46,70.84,0
1,4,52.03,1.76,90.28,0
2,3,81.15,6.8,131.54,0
1,2,94.52,3.07,272.36,1
3,4,193.61,1.68,115.32,0
9,2,576.86,1.86,117.07,0
6,2,371.94,0.0,44.09,0
4,4,208.64,0.66,67.75,0
6,0,372.43,29.48,7.39,0
4,2,250.12,3.34,137.98,0
3,3,151.92,12.46,2.51,1
2,4,115.01,9.64,51.18,0
4,2,207.39,3.01,2069.69,0
2,2,127.34,0.45,221.08,0
3,5,150.3,13.85,115.55,0
6,3,454.7,16.31,5.59,1
2,1,195.53,6.97,556.91,0
2,2,96.34,3.41,67.75,0
2,3,124.47,0.34,398.13,0
4,1,251.45,33.86,80.26,0
2,3,85.78,1.82,134.67,0
4,3,290.54,31.81,6.37,1
3,3,179.28,0.38,10.51,1
4,3,176.69,14.06,145.66,0
2,3,73.99,0.2,2839.46,1
9,4,358.34,7.7,4.01,0
3,2,179.72,6.4,449.15,0
5,0,320.27,8.18,49.86,1
5,5,237.89,5.67,15.91,0
3,0,127.4,3.69,112.9,0
2,4,114.43,7.28,201.6,1
4,4,201.1,3.8,90.74,0
5,3,270.98,31.71,566.51,0
3,3,217.69,14.63,489.76,0
1,1,59.55,8.31,390.82,0
1,4,34.7,0.23,412.25,0
3,4,236.14,0.19,337.01,0
2,1,135.03,2.76,7.88,0
6,3,295.1,1.44,1385.23,0
2,5,114.85,11.23,4.54,1
3,5,158.83,15.62,2169.87,0
5,5,216.21,7.56,35.41,0
5,3,298.02,25.03,43.87,0
3,2,177.63,17.3,1.11,1
2,3,188.9,2.79,103.34,0
2,4,82.86,0.4,43.26,0
3,2,146.82,2.38,1586.53,1
3,4,129.29,16.77,8.39,1
3,4,110.88,12.17,43.89,0
2,4,124.53,0.0,616.44,0
7,3,464.48,68.64,104.96,0
1,4,79.48,0.12,412.18,0
3,1,310.78,31.63,127.91,1
9,2,586.6,45.54,11.89,0
4,4,240.18,0.91,112.23,1
3,4,122.81,10.82,555.59,1
2,2,80.12,1.55,1.76,1
8,5,267.37,32.82,155.27,0
1,2,76.91,2.01,205.76,1
5,3,314.04,3.83,70.68,0
6,4,230.12,0.39,2012.95,1
1,3,42.81,3.48,38.29,0
5,3,176.13,12.37,10.98,0
10,2,625.7,9.62,60.83,0
4,2,288.81,33.75,29.44,0
3,2,280.57,5.32,18.32,0
6,3,273.09,15.8,11.79,0
4,3,339.69,11.7,13.8,0
5,4,156.9,0.81,40.73,0
4,2,288.28,7.21,13.53,1
1,4,57.64,0.39,704.24,1
2,3,113.25,11.92,233.25,1
1,3,41.88,1.56,1690.43,1
1,2,55.86,4.62,0.53,1
1,2,48.17,3.91,129.52,0
3,4,165.85,2.65,62.17,0
2,2,118.21,0.7,63.94,0
6,2,451.13,12.49,36.78,1
5,5,157.16,2.81,79.69,0
4,5,293.51,9.22,315.89,0
3,0,221.69,16.13,515.46,0
2,3,142.15,9.08,468.65,0
3,3,115.41,11.76,2708.82,1
4,3,263.44,25.38,89.65,0
5,2,354.7,53.28,38.41,0
1,3,42.06,0.33,87.49,0
5,3,253.23,14.68,8.07,0
5,3,299.28,35.92,298.75,0
4,4,150.77,15.49,8.22,1
2,2,163.23,0.13,481.53,0
4,3,243.4,24.52,111.31,0
4,4,254.06,3.16,119.57,0
3,5,109.29,0.44,4.98,1
3,3,149.27,3.6,278.88,0
1,3,60.53,0.0,87.89,1
2,4,141.99,0.04,115.98,0
1,2,90.06,0.16,2874.03,1
2,3,55.96,5.94,1221.2,0
2,1,110.34,6.8,170.77,0
2,3,93.96,6.58,277.68,0
2,4,104.49,0.36,1.8,0
5,1,328.37,8.63,71.17,0
5,4,392.45,5.09,7.22,1
3,2,145.06,13.52,89.03,0
3,2,107.22,3.85,281.3,1
6,4,425.73,39.17,475.79,0
4,2,168.84,0.68,230.96,0
2,3,156.32,3.91,354.4,0
5,2,129.87,2.98,583.27,0
3,2,319.75,0.78,23.1,0
4,3,263.5,31.34,570.89,0
10,1,578.55,1.94,108.85,0
3,3,252.91,0.0,94.18,0
7,4,250.41,26.68,3.82,1
3,4,145.95,10.85,271.92,0
4,4,135.93,0.12,55.43,0
3,2,222.77,3.71,0.59,1
5,3,415.33,13.74,199.69,0
1,4,69.14,5.01,168.81,1
4,4,363.54,33.56,146.1,0
5,2,219.54,5.05,9.63,0
3,4,126.24,3.19,35.16,1
1,2,34.82,1.16,180.48,0
2,0,113.91,10.35,13.06,0
4,3,223.33,18.27,47.45,0
6,4,303.07,0.14,79.39,0
3,2,179.97,20.01,296.74,0
4,1,269.31,21.51,27.54,0
2,3,203.0,5.85,94.5,0
3,2,159.09,6.75,1696.95,0
3,3,187.57,0.52,7.29,0
4,4,346.69,9.74,107.78,0
9,4,468.85,6.42,1411.36,0
5,3,220.9,14.54,374.47,1
2,2,82.1,0.47,78.87,0
4,4,121.51,7.74,141.47,0
1,4,61.21,6.37,7.6,0
2,3,113.48,12.86,92.43,0
2,3,67.91,1.35,48.48,0
3,4,155.08,11.98,446.65,0
4,3,252.02,7.4,3.43,0
3,3,56.0,0.83,6.61,0
7,4,386.63,42.08,50.05,1
2,2,77.26,3.0,80.5,0
3,4,191.59,16.12,11.64,1
3,5,166.18,15.72,43.26,0
2,3,130.19,0.35,103.11,0
10,5,585.75,20.65,39.63,0
3,4,150.63,16.68,95.39,0
7,5,295.39,0.81,276.89,0
3,4,135.89,8.74,17.23,0
2,2,156.69,10.1,12.49,0
1,2,53.03,0.63,117.71,0
6,2,184.76,17.65,58.42,0
1,1,51.58,2.41,314.75,0
8,3,371.2,36.2,1820.02,1
3,3,136.16,8.69,29.57,0
2,3,158.23,2.38,32.39,0
4,3,266.73,4.84,10.49,0
2,1,113.75,6.69,579.4,0
1,2,77.17,0.31,8.42,0
6,2,266.48,18.78,67.62,0
3,4,127.58,0.36,1.97,0
4,4,331.87,6.15,67.29,0
2,2,118.62,0.78,449.63,0
1,3,69.75,5.08,299.17,0
3,4,165.64,1.0,47.22,0
4,3,194.91,21.55,541.47,0
5,4,143.11,5.2,1308.08,0
4,5,237.31,4.36,90.08,0
5,2,300.66,26.08,503.72,1
1,1,31.51,1.71,70.2,0
1,3,38.35,0.34,10.08,0
2,3,90.71,0.94,12.48,0
5,2,241.07,8.92,386.26,0
5,4,448.69,39.95,2.06,1
2,4,69.6,1.14,166.5,0
1,2,57.09,2.26,473.5,0
5,4,124.95,2.16,52.48,0
6,4,251.28,3.18,1.12,1
5,2,198.0,22.11,34.18,0
2,1,63.11,2.49,227.2,0
4,4,237.17,4.46,2.7,1
5,1,407.87,50.36,144.42,0
2,3,137.0,6.12,115.14,0
4,2,176.25,10.19,146.01,0
3,4,207.59,18.98,227.89,1
2,1,127.64,2.66,122.68,0
8,1,331.66,5.12,30.48,0
7,3,430.76,29.89,1463.95,0
3,2,147.72,0.59,130.04,0
2,2,91.95,9.54,61.55,1
5,2,330.61,0.45,5.81,0
2,3,100.11,11.05,1.41,1
2,2,136.33,0.13,371.02,0
3,3,197.9,4.51,9.26,1
4,4,158.45,19.45,444.82,0
1,2,61.75,0.53,1386.25,0
4,4,187.3,13.76,1.04,1
1,4,57.73,4.21,5.77,0
6,4,312.49,10.25,332.79,0
7,3,473.13,10.95,139.96,0
5,3,252.64,3.79,98.35,0
3,3,89.27,0.04,399.79,0
2,0,146.75,0.44,228.01,0
5,3,371.88,4.15,62.91,0
7,2,487.63,8.37,38.73,1
2,2,112.22,8.05,1261.59,0
3,4,132.12,4.42,18.72,0
3,3,124.71,0.81,145.74,0
3,3,123.68,3.53,78.29,1
3,2,79.58,0.64,1.77,0
7,3,375.88,4.95,108.01,0
2,2,80.33,1.82,143.67,1
3,5,232.81,7.53,136.31,0
7,2,426.1,19.0,31.36,0
3,4,123.53,0.61,124.89,0
6,4,357.23,22.54,79.21,0
1,2,37.46,3.07,270.29,1
7,0,456.99,42.52,34.99,0
2,4,137.2,19.59,252.45,1
8,4,352.82,37.01,11.68,0
2,2,103.59,1.74,3.94,0
3,4,126.41,2.65,4.83,0
3,4,184.25,0.73,10.79,0
3,3,190.08,4.65,239.35,0
2,5,100.9,0.04,383.64,1
8,3,437.54,10.03,549.44,1
3,3,164.9,14.27,112.86,0
4,0,149.52,4.0,87.78,0
2,5,105.18,0.32,8.06,0
6,2,423.36,37.83,37.95,1
4,2,310.03,38.07,12.45,1
8,4,205.67,0.78,348.7,0
3,0,132.34,8.87,7.58,0
2,3,97.97,11.94,69.26,0
3,2,86.94,1.15,41.79,0
5,0,253.09,7.69,11.61,0
4,3,377.54,10.04,4.28,0
5,3,213.31,0.88,1.77,0
1,4,70.92,0.35,116.84,0
4,3,209.18,16.01,93.77,1
7,3,413.04,0.75,61.25,0
1,3,62.8,1.81,548.9,0
1,2,61.42,7.35,549.37,0
5,1,305.04,20.31,333.49,0
3,4,131.69,2.68,64.73,0
4,3,149.18,14.95,4.56,0
4,2,178.34,0.34,342.72,0
9,2,495.51,18.51,309.06,0
6,4,372.88,0.5,99.38,1
4,5,175.75,3.3,67.74,0
2,4,132.95,14.14,101.11,0
2,3,119.08,0.06,144.46,1
6,4,344.35,12.81,78.81,0
4,3,118.06,8.74,448.55,0
5,3,259.81,1.13,181.81,0
3,4,222.54,23.43,1.4,1
1,3,59.68,3.66,36.16,0
3,4,203.43,5.2,56.8,0
2,2,75.21,6.4,731.29,1
5,2,267.29,0.2,14.07,0
5,4,209.62,11.69,6.7,0
1,3,34.64,3.27,60.01,0
4,3,131.77,10.44,147.38,0
6,3,293.46,5.97,544.19,0
5,5,302.85,64.76,129.54,1
4,4,273.44,19.86,51.18,0
3,3,259.96,6.35,351.37,0
6,3,478.72,40.99,3.76,1
3,3,93.58,7.29,9.49,0
6,4,351.89,4.31,6.82,0
5,4,278.18,24.3,182.52,1
5,2,387.02,0.54,2607.07,0
9,3,568.79,17.13,616.97,0
5,2,371.87,1.14,274.82,0
1,3,85.31,6.1,2.64,1
2,2,141.86,2.73,3.65,1
1,4,60.12,5.28,32.4,0
2,3,74.7,2.91,47.6,0
1,4,82.05,1.21,60.3,1
4,5,241.45,37.71,173.87,0
1,4,41.23,4.28,16.9,0
3,2,211.17,16.81,12.58,0
6,3,489.78,14.32,2833.53,0
5,3,281.5,6.78,23.47,0
7,4,470.59,0.32,6.95,0
2,0,139.86,1.82,82.23,0
4,4,194.04,13.44,91.39,0
3,3,252.12,19.19,517.3,0
3,3,201.38,18.2,230.46,0
4,5,356.74,1.01,74.41,0
1,4,43.46,4.0,109.45,0
2,3,136.95,12.15,140.02,0
5,3,127.8,0.39,498.11,1
5,4,162.09,0.46,379.11,0
4,4,259.78,8.26,14.17,0
2,3,114.14,0.25,571.71,1
3,0,286.58,32.48,1943.96,0
1,2,46.82,3.32,90.32,1
7,2,407.21,12.83,223.41,0
6,2,334.03,12.55,26.93,0
1,1,54.92,0.45,76.34,1
2,4,126.91,0.07,130.06,0
4,3,164.2,11.47,167.79,0
2,4,127.89,3.45,2355.41,0
7,4,389.56,9.93,82.67,1
5,2,280.63,4.89,1.02,1
2,3,115.8,6.14,21.41,0
1,1,73.23,2.04,52.0,0
5,2,390.51,33.23,81.85,0
3,3,104.89,8.55,0.9,1
4,2,234.96,24.66,32.1,0
2,3,93.49,1.58,544.44,0
2,2,121.1,0.21,112.52,0
4,5,209.45,1.08,585.37,0
3,3,150.37,0.6,64.67,0
2,0,197.42,0.72,598.47,0
2,3,132.43,11.21,31.71,1
4,2,246.48,8.22,224.58,0
5,3,276.25,26.14,36.49,0
2,3,77.84,12.12,359.81,0
5,4,427.33,16.6,290.61,1
2,3,150.34,0.87,78.35,0
3,2,69.93,2.95,8.22,0
5,4,206.32,7.82,441.64,0
4,3,136.02,3.82,6.29,0
2,2,172.02,5.31,296.57,0
2,5,126.44,0.37,28.19,1
1,0,35.78,2.95,138.02,1
6,3,398.15,14.07,131.32,0
1,4,48.7,6.76,149.78,0
1,3,37.42,0.0,23.79,1
2,2,76.61,0.0,211.03,0
3,3,214.65,8.27,442.84,0
5,3,237.34,14.02,232.25,0
2,5,106.31,0.64,13.03,1
4,0,189.92,22.06,39.32,0
1,3,42.55,3.41,51.04,0
3,4,178.54,17.25,121.69,1
2,3,122.77,13.02,8.95,0
2,3,171.7,14.49,1.77,1
3,4,139.48,0.49,68.76,1
5,3,224.89,21.73,2.1,1
5,4,328.18,0.79,75.94,0
3,2,99.75,1.51,598.83,0
1,3,51.82,4.83,30.24,0
2,0,187.09,18.33,13.11,0
4,4,140.81,4.44,133.61,0
6,4,388.33,13.38,13.85,0
8,3,529.31,16.58,490.37,0
4,3,261.24,15.2,276.08,0
3,3,153.41,20.53,6.31,0
5,2,396.9,5.95,459.27,0
3,3,224.3,6.91,182.88,0
4,2,160.8,5.01,317.57,1
2,3,129.35,11.24,523.92,0
2,4,86.8,7.85,288.5,0
1,3,36.09,0.2,230.32,0
3,3,159.52,11.03,568.8,0
4,5,260.82,28.33,180.55,0
5,2,223.52,4.35,274.35,1
5,3,338.6,26.09,191.71,1
10,1,388.25,5.32,445.15,0
1,3,73.92,1.86,103.28,1
3,4,173.65,3.55,240.44,0
4,4,183.47,2.99,144.75,1
5,3,202.56,23.29,234.83,0
2,2,89.84,6.9,87.03,1
1,1,49.23,3.67,2890.27,0
3,3,192.68,17.11,129.23,0
9,4,574.43,24.13,5.18,0
6,0,584.19,50.41,3.82,0
3,2,192.94,5.15,123.77,0
6,4,289.93,21.59,293.13,1
1,5,55.6,1.0,1086.77,0
3,3,219.82,0.2,140.29,1
5,2,435.57,1.32,495.48,0
2,2,104.37,2.96,75.67,0
2,4,93.54,2.03,65.0,0
6,3,333.9,0.23,5.49,0
4,1,265.13,16.63,314.18,0
9,2,423.11,1.32,181.96,0
2,4,79.94,8.6,97.78,0
3,2,231.32,30.49,10.52,0
3,3,186.13,16.05,71.73,0
6,4,153.84,4.57,74.49,0
2,5,157.89,0.34,56.15,0
3,4,97.81,0.32,1938.87,0
2,2,93.2,7.13,122.54,0
5,2,312.16,9.77,7.03,1
2,2,146.51,0.66,44.52,0
1,2,49.29,0.91,11.25,0
3,2,191.93,17.03,39.07,0
3,2,132.16,0.0,136.87,0
2,3,81.05,1.83,1132.2,1
2,3,86.16,7.4,1709.44,0
6,3,465.43,10.14,389.97,0
1,2,74.7,3.14,189.56,0
1,3,43.82,0.38,155.81,0
2,2,128.75,10.99,545.02,0
7,2,430.52,30.83,2908.87,0
1,3,62.97,5.4,551.61,1
5,3,249.18,8.12,558.23,1
6,4,157.79,5.6,62.75,1
3,3,212.61,3.57,1879.93,0
2,3,129.22,0.15,93.7,0
4,3,370.71,11.58,115.66,0
5,2,451.89,8.62,151.21,0
5,3,330.6,0.81,62.05,1
6,3,298.37,26.08,13.39,0
2,4,102.47,9.53,58.03,0
5,1,181.17,5.08,12.31,0
2,1,142.76,3.76,34.65,0
4,1,253.8,5.61,11.49,0
4,3,375.75,27.47,133.19,0
2,3,133.0,14.1,212.24,1
1,0,43.7,1.34,339.02,0
2,3,121.8,2.14,227.19,0
3,4,143.81,33.74,126.49,0
6,1,606.4,61.57,95.9,0
4,2,154.98,13.43,2418.55,1
5,4,178.23,25.97,8.25,0
2,3,77.96,6.83,13.56,1
1,2,38.86,0.44,4.77,1
2,4,80.45,5.71,514.93,0
3,4,186.38,12.13,8.83,0
4,2,289.88,25.94,1785.72,0
6,3,310.91,0.0,74.05,0
3,1,123.8,5.08,336.6,0
4,1,264.99,34.17,2.3,1
1,3,80.9,8.46,48.31,0
1,3,66.47,2.2,2.43,1
1,4,43.97,0.0,20.81,0
5,4,223.8,7.68,112.27,1
3,2,149.51,2.06,75.25,0
2,3,113.99,13.13,203.29,0
4,4,208.87,8.5,257.02,0
4,2,202.69,2.4,17.6,0
1,3,34.68,0.61,34.76,0
4,1,137.36,5.05,169.03,0
5,2,289.85,7.3,1.44,0
2,3,113.6,3.35,3.88,1
5,3,154.23,3.32,89.22,0
2,2,118.19,1.98,101.31,0
5,0,494.21,51.68,135.21,0
7,2,392.16,33.24,7.45,0
3,4,140.25,10.99,135.12,0
2,1,77.51,1.97,129.45,0
3,3,118.27,0.37,6.6,0
2,2,111.43,1.55,4.9,0
1,3,37.42,2.8,64.29,0
4,3,162.99,13.87,11.55,0
1,5,38.42,0.0,14.19,0
2,4,97.09,3.74,80.93,0
5,4,236.65,0.43,126.01,0
4,3,261.84,0.5,135.37,0
1,4,67.52,3.19,3.99,1
4,4,329.34,0.6,13.78,0
7,1,300.61,4.3,64.07,0
1,4,42.15,4.28,62.22,1
3,2,166.65,4.53,174.01,0
5,3,321.59,43.52,182.16,0
4,4,239.81,0.0,11.93,0
2,1,114.92,9.38,36.31,0
2,5,73.96,2.34,65.78,0
5,4,313.61,23.45,7.93,0
7,3,438.14,46.48,286.86,0
5,2,445.83,0.79,396.83,1
8,3,294.62,8.06,287.01,0
4,3,213.99,22.79,53.29,0
7,4,371.64,5.92,431.02,0
5,3,187.6,0.28,10.7,1
6,3,271.68,5.75,123.71,1
2,3,144.08,14.45,149.96,0
5,2,309.71,9.84,457.8,1
2,3,129.5,4.69,156.66,0
1,3,73.39,4.14,128.17,0
4,3,256.67,30.0,542.15,0
3,4,209.38,11.92,87.3,0
1,2,53.06,6.65,13.88,0
9,3,741.71,23.47,88.18,0
4,0,171.83,5.61,127.58,0
6,2,228.85,6.81,8.96,0
10,3,363.44,4.91,2564.94,0
3,1,215.81,15.42,49.98,0
2,2,133.99,2.7,3.59,0
2,4,86.56,1.41,405.96,1
4,3,330.97,0.28,98.0,0
4,1,292.13,20.27,582.48,0
3,5,217.52,0.99,62.17,0
3,5,92.25,0.95,15.05,0
2,2,132.35,11.8,410.38,0
3,4,123.01,0.0,1.96,0
1,3,87.59,9.98,78.72,1
6,4,333.4,24.93,735.54,0
1,5,61.59,0.0,87.82,0
3,3,247.96,28.92,52.76,0
1,2,49.52,0.38,102.45,0
5,4,231.42,7.2,48.85,0
3,3,158.65,6.37,3.91,0
1,3,54.17,1.72,574.28,0
4,3,108.82,11.91,144.55,0
7,3,294.23,24.52,249.63,0
6,4,256.26,8.86,264.19,0
2,4,98.52,0.74,397.25,1
5,0,265.77,25.49,595.24,0
1,0,47.35,0.0,532.36,0
2,1,151.95,1.69,430.94,1
3,3,162.63,2.81,404.87,0
2,4,105.92,1.52,0.6,0
5,3,225.39,11.48,145.96,1
7,3,519.63,16.17,63.66,0
1,2,48.51,3.68,66.3,1
2,3,97.03,0.55,6.31,0
3,2,110.71,6.22,29.72,0
4,2,223.62,19.78,95.68,0
7,3,404.19,0.0,12.45,0
6,1,231.27,0.97,81.71,0
4,5,142.71,8.35,99.8,1
2,4,89.98,1.2,382.16,0
5,4,382.57,0.65,78.52,0
2,3,97.47,4.82,63.77,0
8,4,339.22,0.69,704.16,1
1,5,34.7,3.78,879.65,0
4,2,194.78,4.38,14.08,0
1,3,44.12,3.49,93.27,0
3,4,134.56,0.66,427.13,0
4,3,259.25,24.18,2.78,1
5,4,294.1,0.16,110.25,1
5,3,374.65,32.71,6.3,1
4,2,313.18,9.13,29.99,0
2,3,144.6,10.13,323.01,0
6,2,371.58,30.12,104.63,0
5,0,469.2,18.48,51.01,0
2,2,49.24,0.32,14.33,0
6,2,263.53,1.59,133.33,0
8,0,291.17,8.56,7.46,0
4,4,220.47,15.48,45.46,0
2,3,78.46,0.69,48.68,1
4,3,349.35,25.91,589.77,0
3,2,154.81,5.1,577.87,0
4,2,226.84,0.58,82.65,0
4,1,181.61,6.93,105.29,0
7,5,294.33,34.45,3.32,0
4,1,340.23,0.52,66.35,0
2,1,169.29,13.92,16.81,0
5,3,202.9,21.62,149.02,0
3,2,93.34,5.44,49.68,0
2,4,109.46,4.27,34.14,0
3,4,79.89,1.86,10.57,0
1,4,59.73,4.11,420.39,1
8,4,522.11,13.9,33.53,0
4,2,253.45,1.23,934.68,0
5,1,227.28,5.76,0.81,1
2,1,118.05,0.0,209.73,0
5,4,204.8,19.46,149.24,0
4,3,223.46,15.97,36.77,0
3,5,175.58,6.0,8.17,0
8,3,296.45,5.54,233.41,0
3,2,279.02,16.88,1992.35,1
4,1,221.9,18.18,118.26,0
1,3,56.89,0.29,320.44,0
3,2,155.35,0.4,0.56,0
6,3,410.98,6.37,141.34,0
5,1,412.18,46.01,127.83,1
4,4,103.83,2.42,4.35,0
6,3,386.56,30.05,34.49,1
3,4,163.93,3.61,595.43,1
4,5,106.52,7.96,2.16,1
3,3,95.37,6.13,26.55,0
4,4,187.86,7.31,247.19,1
3,1,99.94,1.97,1.54,0
3,5,181.28,20.82,28.7,0
8,2,375.07,0.5,531.28,0
1,3,46.47,0.27,104.09,1
