total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
6,2,268.83,4.71,142.3,0
6,2,496.64,60.25,367.36,1
2,3,111.38,9.73,35.31,0
2,3,138.45,4.92,4.38,1
4,4,257.69,7.15,9.12,1
3,4,122.8,4.25,71.15,0
2,3,92.32,0.0,137.28,1
2,3,96.31,2.89,13.42,1
8,3,415.44,1.07,113.77,0
3,4,140.98,0.38,94.39,0
3,3,180.12,5.41,119.32,0
1,2,51.95,5.49,3.62,1
5,4,196.68,0.74,110.31,0
3,4,100.18,7.87,358.23,0
1,3,86.59,2.28,96.43,0
8,2,577.47,2.23,5.95,1
5,4,227.23,13.23,24.76,0
5,5,268.58,24.69,8.86,0
7,3,230.88,19.94,35.71,0
3,2,203.48,7.72,57.77,0
5,0,174.43,15.84,23.07,0
2,3,50.6,6.69,138.36,0
5,3,325.89,0.35,181.0,0
1,4,38.75,0.35,110.33,0
2,3,107.3,2.46,338.61,0
3,2,145.29,4.59,307.31,0
1,3,61.1,3.66,46.85,0
3,1,93.12,0.0,477.98,1
4,2,216.93,15.95,77.63,0
4,4,195.19,2.98,21.66,1
1,2,33.79,1.3,885.26,0
2,0,156.16,3.11,38.34,0
4,3,300.49,0.99,4.32,1
4,3,184.06,13.91,2.54,1
1,4,38.32,3.69,65.31,0
4,2,154.64,17.69,1.43,1
5,3,317.83,0.5,394.93,1
1,3,84.3,2.72,33.18,0
3,1,230.56,7.84,82.53,0
3,2,202.94,22.42,141.12,0
7,3,535.8,9.33,5.93,1
2,2,156.76,11.21,522.72,0
3,3,132.37,4.79,302.77,0
6,3,521.65,1.2,11.1,1
3,3,170.86,16.85,272.08,1
4,4,161.57,13.43,2623.68,0
1,3,61.06,5.87,113.63,0
9,2,612.78,25.06,7.53,0
6,1,233.23,1.18,114.28,0
4,3,175.04,4.36,8.22,0
1,2,82.57,7.05,149.0,0
1,2,70.15,0.0,87.48,0
4,4,173.88,11.49,23.26,0
2,2,168.91,0.6,608.65,1
4,3,148.79,9.6,12.24,0
4,1,169.23,0.77,125.59,1
6,3,435.83,0.75,179.16,1
2,5,109.55,2.7,54.89,0
4,5,328.93,23.72,121.0,1
5,5,246.73,8.89,34.69,1
3,3,190.33,7.22,37.91,0
6,2,579.09,9.7,104.36,1
2,3,127.44,4.24,547.74,0
5,2,372.96,1.77,496.96,0
7,1,268.98,21.72,74.35,1
3,2,150.28,5.57,506.34,1
3,3,189.61,3.37,4.11,1
1,0,34.14,3.38,142.67,0
4,4,191.22,21.44,42.1,1
4,3,146.96,5.53,537.3,0
1,2,79.83,8.36,471.54,0
5,3,425.21,11.69,2.8,1
6,3,509.58,11.38,14.74,1
6,4,128.5,1.99,673.76,1
4,2,139.59,2.38,36.2,1
3,3,208.61,6.06,394.78,1
6,3,282.56,17.02,21.86,0
3,3,117.88,6.89,535.41,1
4,3,225.33,8.09,560.63,0
4,3,257.53,17.76,355.18,1
3,4,272.74,8.88,92.06,1
1,1,100.21,1.1,84.6,0
1,4,74.56,2.32,463.5,0
3,1,218.59,0.0,301.09,0
3,2,132.0,5.92,366.09,0
6,3,297.23,6.9,1365.61,1
3,3,253.18,16.21,1284.33,0
2,2,100.26,3.42,4.14,1
3,3,94.06,5.98,5.41,0
2,3,88.08,1.51,598.6,0
1,3,45.11,2.08,12.35,1
1,3,89.74,7.39,199.55,1
3,2,129.3,0.44,71.62,0
1,4,35.64,3.26,2627.11,1
2,4,150.06,16.97,1153.55,0
5,4,390.0,31.14,201.35,0
2,3,97.7,3.15,1587.22,0
1,4,30.03,3.02,68.33,0
7,3,297.01,17.99,341.77,1
4,3,208.24,4.98,976.74,0
1,4,51.21,1.31,1386.7,1
1,3,43.91,0.59,8.46,0
4,0,356.24,13.79,56.4,1
4,5,124.11,9.16,174.17,0
1,3,28.71,1.59,148.59,1
2,3,84.49,3.32,12.97,0
7,3,288.53,7.97,280.66,0
4,1,222.57,1.21,2.28,1
3,4,106.88,2.05,882.51,0
2,3,63.44,0.44,537.37,0
2,4,77.66,1.41,14.59,0
3,3,140.57,2.53,95.8,0
7,4,389.06,0.74,85.8,1
1,4,32.5,2.26,40.05,1
10,2,755.38,3.98,49.37,1
2,0,117.15,3.21,133.81,1
3,4,132.22,2.98,120.6,1
1,2,47.69,3.65,254.03,1
4,4,353.87,8.55,1208.05,0
3,3,156.12,4.81,54.71,1
4,3,191.71,3.51,146.22,0
4,2,171.24,12.74,129.99,1
3,3,106.82,2.76,144.6,0
5,2,317.42,21.52,409.74,0
1,2,43.2,4.78,42.35,0
4,4,399.03,12.41,433.09,1
1,1,87.45,2.0,389.42,0
3,3,163.25,0.0,533.99,1
5,3,193.48,3.65,1.14,1
2,5,59.43,0.73,2265.57,1
7,4,349.05,1.0,597.51,0
6,3,138.77,5.06,24.79,1
3,4,241.69,6.45,168.81,0
1,4,41.62,0.52,53.78,1
5,0,308.58,0.56,114.69,1
6,4,283.36,20.67,9.62,1
2,3,64.99,1.84,13.47,0
7,3,433.86,15.85,201.04,0
7,3,276.0,25.41,132.38,0
3,2,163.3,18.47,13.45,0
5,0,229.94,16.8,9.71,0
3,2,197.9,4.78,2308.13,0
4,4,173.52,13.25,52.34,1
3,3,163.55,11.29,345.4,0
2,3,139.84,2.31,272.27,1
5,2,146.28,5.13,292.76,1
1,4,47.15,1.7,137.69,1
4,3,358.96,8.63,92.03,0
6,3,323.8,14.9,138.24,0
2,0,120.08,16.06,1.43,1
3,3,97.94,7.56,525.23,0
4,0,335.61,40.04,472.58,0
2,4,96.25,0.26,79.52,1
6,2,391.29,11.39,1302.52,0
3,2,84.24,1.2,29.75,1
4,4,171.07,4.43,568.92,0
2,0,140.82,10.51,6.38,0
1,2,57.49,5.79,450.38,0
2,2,75.81,0.57,599.94,0
1,4,45.03,4.23,113.47,0
3,3,131.64,13.2,106.57,1
4,5,205.09,5.92,58.79,1
1,3,56.07,5.16,56.42,0
1,2,51.52,0.66,871.96,1
3,2,138.91,12.09,324.47,0
5,4,301.38,25.25,28.08,0
4,4,334.62,11.71,137.78,0
1,4,48.06,0.0,9.9,0
6,4,333.77,29.47,167.54,0
7,4,418.3,0.07,475.24,1
3,3,154.32,17.75,68.18,1
4,4,268.96,23.05,5.48,0
3,1,217.61,1.09,494.59,0
7,2,498.21,8.0,206.63,0
4,3,252.8,9.23,1008.25,0
7,3,390.06,28.48,135.79,0
2,3,97.93,8.48,38.92,1
3,3,126.58,12.05,48.22,0
5,3,283.35,4.4,45.83,1
5,3,187.21,1.17,7.54,1
5,1,490.52,40.62,10.72,0
6,5,397.63,1.05,115.32,1
5,4,341.24,13.29,93.55,0
4,0,210.71,6.29,2.19,1
3,3,217.7,19.58,131.54,0
3,3,125.99,4.01,331.73,0
3,3,164.96,0.32,485.47,0
4,3,195.99,16.19,102.54,0
3,4,213.02,3.21,1142.72,0
2,3,97.58,2.57,475.86,1
1,2,43.93,1.21,85.67,0
7,3,387.06,34.48,1596.89,0
1,2,73.38,0.29,5.03,0
1,3,48.62,2.92,82.04,1
3,4,92.17,1.24,459.6,0
2,2,107.68,7.51,5.37,1
3,2,219.52,15.17,22.41,1
1,4,53.24,1.97,541.5,1
2,3,85.55,2.97,487.04,1
5,2,238.05,27.52,84.72,0
5,3,345.94,13.09,155.41,1
1,3,31.26,3.2,413.96,0
4,3,246.65,6.3,219.68,1
4,3,184.44,23.8,146.77,0
5,3,346.63,26.29,79.83,1
3,4,251.43,5.89,1257.82,1
2,2,122.43,0.75,343.43,1
4,2,206.07,1.04,18.85,1
3,4,221.41,1.19,7.99,1
2,1,126.4,7.77,2.86,1
3,5,114.19,0.54,74.33,1
5,3,172.74,0.0,353.03,0
3,4,217.36,21.75,581.7,0
2,3,68.72,2.75,139.21,0
6,4,359.81,1.87,40.28,1
6,3,235.89,3.15,33.41,0
3,3,198.76,3.12,27.66,0
3,3,167.87,18.33,6.35,0
4,4,173.54,9.25,241.47,0
1,0,36.42,5.4,116.25,0
5,1,485.18,46.08,96.44,1
5,3,289.3,11.99,339.41,1
3,3,182.31,1.41,3.12,1
2,3,127.76,17.55,2877.76,0
1,2,54.98,4.89,10.93,0
4,3,154.6,6.47,52.64,1
2,3,94.0,10.53,549.34,0
3,2,194.08,16.83,2.61,1
3,4,128.66,12.9,1.73,1
2,4,129.9,0.71,509.07,0
4,4,244.23,6.84,2.9,1
3,3,106.48,0.43,112.54,0
4,0,244.16,4.64,62.25,1
2,3,128.91,1.21,62.94,0
2,4,187.47,7.25,5.86,1
5,2,164.73,0.46,7.98,1
5,3,251.94,4.3,36.81,0
5,4,365.57,8.17,179.99,1
2,4,99.9,0.22,131.98,0
2,3,120.92,3.38,2176.67,1
4,2,118.07,2.8,37.54,1
6,3,206.59,6.39,273.64,0
6,3,383.8,0.94,22.95,1
6,3,437.83,8.01,21.3,0
1,4,54.92,0.0,115.74,0
6,2,350.39,35.04,22.04,1
6,3,169.12,0.04,437.81,0
1,3,47.65,1.39,50.23,1
3,1,101.51,0.25,865.1,0
4,2,207.22,0.0,116.89,1
2,2,155.38,20.82,259.56,0
4,1,368.22,1.87,63.71,1
6,2,256.28,1.31,133.12,1
6,3,243.91,0.56,115.52,1
7,3,427.1,0.17,528.65,0
3,2,137.74,1.73,140.27,1
3,5,181.43,13.1,2595.64,1
4,3,328.09,10.42,34.33,0
3,3,150.87,1.21,137.2,1
1,0,65.36,2.3,19.85,1
5,3,199.48,3.41,132.32,0
2,3,96.36,2.22,252.94,1
1,2,63.33,6.86,10.26,1
1,2,54.42,7.11,0.69,1
7,2,485.33,39.92,13.8,0
2,3,99.12,8.75,2082.23,0
3,1,176.52,2.26,71.78,0
7,2,415.29,12.99,292.41,0
3,3,113.59,0.07,7.72,0
1,2,72.55,7.11,1644.44,0
4,1,355.35,37.21,4.64,1
1,1,55.25,2.66,128.92,1
1,5,34.14,4.06,334.77,0
6,1,248.62,4.97,29.85,0
2,3,128.27,10.08,8.87,0
4,3,130.23,4.02,59.65,0
4,5,249.25,4.98,473.68,0
2,4,62.97,4.42,4.52,1
4,2,268.52,16.65,53.18,0
1,1,43.96,3.15,35.7,1
3,3,239.22,1.62,565.04,1
4,1,255.76,0.21,35.33,0
2,4,75.84,3.15,122.14,0
4,3,157.44,0.98,28.56,0
1,5,34.49,1.1,3.88,1
3,3,186.93,3.67,129.7,1
5,3,109.96,2.74,97.01,1
3,3,110.19,2.2,13.75,0
6,2,390.85,11.15,170.0,1
4,3,203.47,3.97,20.81,1
7,5,388.37,13.95,65.15,0
2,3,104.76,0.0,207.6,0
7,1,345.17,7.21,463.75,0
4,4,219.07,19.86,365.29,0
5,1,233.77,27.41,11.2,0
6,3,352.98,9.13,64.03,0
4,4,241.68,25.18,550.95,0
6,2,410.54,0.62,5.87,1
4,2,248.91,0.55,4.47,1
4,2,202.46,20.2,507.61,0
3,4,192.56,0.0,149.47,0
2,2,151.92,13.53,270.95,1
4,3,215.77,17.69,378.31,0
8,2,307.57,19.77,113.41,0
5,3,173.63,4.78,111.84,0
5,2,284.86,16.32,12.63,0
4,4,326.2,8.37,146.17,0
3,3,197.0,29.16,12.53,0
2,1,104.7,6.71,2166.15,0
2,5,116.58,14.82,713.86,1
1,4,83.0,2.39,42.66,0
4,2,180.69,10.6,175.45,0
5,2,202.9,3.78,2261.77,0
2,3,80.92,0.0,14.41,0
1,3,58.85,2.59,74.51,1
3,2,197.77,14.71,468.4,0
2,4,126.4,10.12,565.62,0
3,1,123.58,18.56,48.86,0
2,3,88.36,2.24,13.61,1
3,3,145.63,14.92,119.98,1
6,4,233.04,9.7,73.54,1
3,4,150.22,4.22,73.06,0
5,2,212.52,14.24,29.77,0
4,2,234.29,9.97,515.86,1
3,3,249.43,5.78,65.89,0
5,3,248.7,7.33,543.12,0
4,4,214.25,6.32,2147.26,1
1,0,67.95,3.52,127.21,0
1,3,79.79,2.92,8.74,1
5,2,264.05,0.0,399.3,0
3,4,77.51,5.17,108.91,0
3,2,203.18,4.51,16.45,0
2,3,126.1,0.65,11.67,0
2,2,60.62,1.31,59.12,1
5,3,280.45,32.47,143.84,0
6,3,228.94,0.99,68.87,1
4,4,247.45,19.92,73.25,0
2,2,129.94,6.0,14.77,0
7,3,240.21,7.75,11.05,1
4,3,152.55,11.7,1727.22,1
5,3,444.73,0.0,168.39,0
1,4,50.1,4.66,24.78,0
3,4,141.42,3.76,95.84,0
6,1,229.01,13.24,2436.41,0
3,3,205.9,0.76,19.75,1
5,2,255.76,21.01,266.81,0
4,3,314.38,7.4,31.15,0
2,3,106.06,10.43,4.01,1
5,2,324.16,33.8,2702.95,0
1,3,73.01,0.49,94.19,1
5,5,220.5,16.92,2884.88,1
10,2,449.74,11.77,11.29,0
7,1,278.23,0.19,10.78,1
5,4,126.31,0.0,364.27,0
4,3,230.77,1.13,137.91,0
4,3,354.92,0.54,12.1,1
5,2,243.28,1.08,6.29,1
1,2,50.59,1.33,2294.96,0
1,2,31.13,0.69,445.92,0
4,2,251.6,5.54,761.28,0
1,2,34.35,2.86,14.32,1
6,2,337.28,6.01,210.39,1
3,4,97.68,8.07,113.51,1
2,3,122.24,3.47,6.87,0
3,2,164.92,10.57,12.18,1
6,3,560.49,2.6,2.72,1
7,5,358.98,8.13,375.71,0
1,2,91.81,10.68,12.04,0
5,4,289.08,10.83,3.21,1
4,4,212.65,7.02,494.06,0
4,3,294.72,24.25,2604.08,0
5,3,224.47,9.02,46.89,0
2,3,125.57,1.29,14.97,0
4,3,330.58,13.23,54.68,1
3,4,96.76,3.62,121.7,0
1,4,35.92,0.6,343.92,1
1,3,52.82,3.91,14.79,0
2,4,58.6,0.09,288.69,1
4,4,155.75,1.43,416.84,1
1,2,56.86,0.2,123.19,0
4,3,139.82,4.62,11.57,0
4,3,129.28,3.91,128.14,0
6,1,252.92,7.06,6.83,1
4,3,199.84,18.25,948.41,0
9,3,548.22,12.32,138.02,1
1,1,41.97,3.25,9.18,0
5,1,188.74,0.12,910.31,1
1,2,42.11,0.39,14.29,1
5,4,273.6,1.04,29.48,1
3,1,197.6,3.65,10.51,0
4,3,184.89,9.55,116.03,0
3,2,119.6,10.54,342.68,0
2,2,69.24,0.86,35.48,0
5,4,208.64,0.82,397.07,1
6,4,352.4,37.35,511.72,0
2,3,89.4,11.85,470.59,0
7,4,323.92,0.42,412.64,0
2,4,68.56,7.06,80.07,0
5,2,138.56,4.8,1967.37,0
7,3,393.98,22.09,2054.15,0
2,4,71.27,5.29,592.21,0
3,3,160.43,0.0,57.65,0
3,4,173.98,0.3,6.8,1
3,3,202.62,1.59,5.81,1
5,2,195.73,1.49,261.6,1
4,3,224.04,5.16,57.44,1
8,3,355.59,28.96,473.33,0
2,3,84.7,2.72,126.13,0
4,1,199.06,6.69,223.32,0
3,2,250.1,0.58,140.05,1
7,4,299.33,7.52,41.34,1
1,3,43.07,3.98,90.21,0
9,2,364.83,0.75,19.22,1
3,1,188.83,0.4,431.27,1
4,2,211.06,15.88,9.8,1
3,2,163.12,0.05,237.17,1
6,5,233.14,4.51,286.69,0
4,4,137.67,12.22,122.87,1
4,1,336.27,27.25,207.14,0
4,4,296.16,7.97,120.62,0
3,3,196.4,1.76,1626.11,1
1,2,38.51,1.1,64.17,0
5,4,386.25,31.85,117.37,0
2,0,125.6,2.69,488.59,0
6,4,182.43,3.97,576.57,1
4,4,201.09,3.88,3.84,1
3,4,180.87,5.7,26.91,0
4,4,122.93,0.35,68.87,0
4,4,69.84,2.01,8.18,0
5,3,231.82,13.58,59.84,0
6,3,285.41,1.52,507.37,1
2,0,130.83,0.0,111.98,1
7,2,615.53,20.38,104.48,0
3,4,202.78,4.2,12.86,0
6,5,297.84,26.3,22.77,1
2,3,113.38,0.0,78.15,0
1,3,43.45,0.0,12.13,0
4,2,273.36,25.32,6.04,0
3,5,129.23,11.26,7.47,0
9,3,677.48,0.47,135.51,0
1,3,50.18,0.36,77.99,0
1,4,52.13,3.59,138.82,0
1,5,54.37,0.28,1088.17,0
2,3,116.46,3.42,55.39,0
4,3,202.77,4.17,44.46,0
4,1,278.33,7.26,30.76,0
3,5,112.3,1.67,98.6,0
1,2,59.88,1.46,3.7,0
2,4,118.26,1.83,273.14,1
2,2,108.33,8.32,127.72,0
5,4,343.16,24.73,79.3,1
5,3,366.44,7.78,2900.32,0
5,3,172.44,11.89,295.89,0
8,0,506.3,44.65,269.34,0
6,3,388.26,50.8,88.88,0
3,3,183.26,5.22,2.91,1
3,0,278.22,24.73,42.15,0
7,3,345.05,39.71,1838.97,1
4,4,234.55,8.97,215.25,0
2,0,113.81,3.34,314.65,0
4,3,340.99,43.84,195.65,0
10,0,691.38,52.5,95.03,0
6,4,300.46,25.14,30.45,0
2,2,122.02,0.0,54.65,0
7,1,333.08,0.68,418.36,1
9,4,449.12,0.1,64.47,0
2,3,136.54,3.17,7.06,0
6,1,241.04,22.75,4.25,1
6,3,254.24,3.39,142.86,0
1,3,60.21,7.28,147.39,0
4,3,157.71,3.05,73.59,0
3,2,134.41,16.14,97.84,0
4,3,333.28,7.33,167.34,1
7,5,386.87,31.79,295.85,0
3,3,93.11,9.49,126.5,1
3,3,191.7,26.99,133.36,1
7,3,462.7,48.86,127.92,1
8,1,595.41,1.66,2623.34,1
1,2,30.41,2.4,105.33,0
7,2,297.77,17.68,127.11,1
1,3,40.89,0.14,454.54,0
3,3,282.44,5.75,488.11,0
5,4,228.27,0.02,54.93,0
5,3,235.67,5.93,2187.99,0
5,2,210.95,27.52,1297.97,1
1,2,66.85,7.37,322.83,0
2,4,89.2,1.08,25.47,0
7,1,381.66,1.45,2863.46,1
1,3,52.02,1.19,19.36,0
1,2,56.32,0.09,11.45,0
6,2,500.09,15.15,2.69,1
4,1,266.12,6.41,14.84,0
3,5,169.65,18.5,253.29,0
2,1,101.38,8.54,493.38,1
6,2,381.53,36.4,13.34,0
9,3,400.24,10.61,6.55,0
1,3,80.89,11.23,126.53,0
4,5,299.27,10.07,251.56,0
2,2,132.14,0.0,49.4,1
6,4,295.41,31.08,308.92,0
3,3,92.72,6.88,11.39,0
5,3,231.95,10.78,46.79,0
4,2,214.79,0.36,1385.95,1
4,2,192.34,17.99,144.73,0
6,2,374.23,2.31,447.11,1
3,3,114.71,7.74,1715.22,0
6,2,298.12,6.81,2085.99,0
3,5,168.67,3.21,50.81,0
2,3,153.53,3.13,13.01,1
3,3,239.89,5.09,233.04,1
3,3,194.81,5.12,14.81,1
3,2,119.62,2.05,2212.06,0
5,3,227.24,1.17,141.05,0
4,1,224.35,6.12,527.15,1
6,5,310.25,9.19,7.72,0
4,3,110.71,11.92,126.35,1
2,0,151.15,10.29,183.42,0
2,3,170.1,4.77,15.93,0
6,1,310.76,1.64,6.04,1
1,4,47.17,1.73,2349.1,0
1,5,41.11,4.73,12.58,0
1,4,82.93,11.33,63.8,1
3,3,121.93,2.42,128.52,0
4,3,271.84,8.18,538.85,0
1,2,55.07,0.8,68.03,1
4,1,369.26,43.56,7.3,0
3,4,111.53,9.46,137.87,0
5,3,193.27,3.2,1107.15,0
6,4,198.04,9.7,5.53,0
5,4,225.39,1.05,209.48,1
3,3,162.41,10.79,366.25,0
2,2,196.29,3.63,8.35,0
6,3,569.56,16.38,282.12,1
3,3,169.99,11.03,104.03,0
3,0,106.79,0.0,562.41,0
7,3,452.59,50.33,32.81,0
8,0,485.88,1.08,123.87,1
6,3,317.31,1.25,52.56,1
10,1,752.19,3.33,23.23,1
6,3,447.91,49.82,8.82,0
5,2,372.97,26.76,2817.17,0
2,3,94.27,2.25,67.88,1
7,5,370.95,0.0,467.03,1
6,3,211.05,17.35,293.86,0
2,3,167.77,4.47,586.24,1
3,3,165.91,1.04,37.03,1
1,4,56.22,1.22,94.99,1
7,2,464.48,38.66,345.63,1
4,1,189.71,7.04,168.21,0
2,5,132.49,6.49,264.69,0
2,3,75.21,2.1,5.83,0
9,2,667.96,76.6,33.19,0
4,4,193.85,16.25,5.05,0
3,2,200.62,1.26,263.79,1
3,3,148.94,0.16,402.13,0
1,4,74.55,0.56,72.73,1
1,4,65.05,2.72,67.96,0
4,0,112.64,1.94,12.86,1
4,2,138.0,11.29,203.4,0
3,4,121.49,3.33,195.08,0
4,3,310.55,20.29,359.97,1
1,3,52.93,2.33,1359.47,0
7,3,267.11,23.32,145.53,0
2,4,117.53,11.03,1.99,1
1,2,57.65,1.17,138.86,0
2,2,107.18,2.99,1532.1,1
1,5,51.02,4.37,29.62,0
2,2,100.57,6.24,2233.6,1
3,5,203.42,19.08,107.33,0
5,4,328.08,1.02,90.01,1
2,3,130.29,1.95,9.01,0
3,3,176.66,10.42,142.93,1
7,0,249.83,1.15,245.85,1
2,3,97.01,7.03,548.64,0
5,4,427.88,11.21,2.09,1
2,4,92.84,2.06,561.6,0
2,2,122.52,0.0,1.29,0
3,3,125.57,10.38,556.54,0
2,3,96.56,1.64,96.74,1
6,3,241.81,37.02,10.05,1
1,4,62.2,5.09,34.86,0
4,3,150.22,11.74,34.65,0
4,2,229.94,9.06,93.77,0
1,0,62.75,1.25,130.36,1
5,2,279.8,4.7,67.85,0
3,1,232.88,26.87,418.41,0
5,3,161.37,16.12,2966.58,1
6,2,259.94,7.22,351.69,1
3,0,232.56,14.46,119.69,0
3,1,115.87,1.01,46.13,1
2,3,138.49,0.0,1059.16,0
2,4,82.81,0.0,437.88,1
1,5,35.2,6.87,312.61,0
8,1,535.89,14.93,0.97,1
3,4,200.89,5.77,121.54,0
1,3,58.6,2.21,358.59,1
1,3,35.14,1.99,9.29,0
2,3,131.71,3.02,53.61,1
1,4,63.4,8.46,13.07,1
3,3,168.98,13.74,327.78,0
1,2,48.34,0.0,65.66,0
1,4,37.81,0.72,98.24,0
4,3,233.8,1.16,134.53,1
6,1,218.0,1.14,549.42,1
3,3,162.54,2.5,6.05,1
6,3,334.59,27.13,115.81,1
1,2,80.08,6.55,4.35,1
5,4,231.01,9.44,5.98,0
1,4,68.56,1.84,14.71,1
6,3,341.48,0.0,2210.09,0
6,1,343.46,1.88,2624.21,0
5,3,317.72,9.07,3.36,1
6,3,286.78,6.25,1508.26,1
4,4,278.82,18.43,54.82,0
2,2,116.68,0.0,436.61,0
4,3,132.18,7.99,2499.92,0
3,3,94.58,1.5,33.26,0
1,3,55.68,3.5,229.59,0
3,1,305.5,33.49,99.58,0
4,3,289.77,20.21,134.85,0
1,3,74.29,0.0,144.26,0
4,4,265.33,7.48,138.95,0
4,3,199.92,6.9,126.34,1
2,3,178.19,14.96,437.03,0
3,3,142.8,3.68,136.11,0
8,2,516.74,16.48,24.71,0
6,2,204.24,15.04,1972.29,0
3,4,271.74,8.47,508.18,0
3,3,217.21,0.4,8.76,0
2,4,109.38,8.75,102.73,0
1,4,84.57,6.16,79.3,0
2,2,130.92,2.56,515.88,1
7,1,319.92,1.44,1947.57,1
7,3,311.6,4.15,115.65,0
5,1,285.23,5.63,174.28,0
3,4,197.07,0.1,84.24,0
2,2,82.66,0.78,233.32,1
4,4,193.22,3.62,2835.03,0
4,3,281.93,8.11,173.21,1
3,2,237.77,17.89,262.25,0
5,3,432.21,50.21,66.46,1
5,3,249.43,21.49,112.48,0
5,3,281.09,0.41,122.98,0
4,2,103.67,9.91,37.07,0
5,5,266.77,8.89,243.17,0
1,3,60.81,5.44,59.67,0
5,4,206.92,9.72,350.98,0
2,0,152.64,0.13,338.05,0
2,4,143.76,0.27,228.88,0
1,3,31.74,1.98,73.34,0
2,3,120.64,10.53,422.14,0
10,3,263.94,7.51,141.33,0
3,3,148.11,0.83,14.65,1
7,4,154.94,20.81,551.67,0
2,3,90.64,0.0,387.23,0
2,1,101.52,0.22,1190.12,0
4,4,310.08,8.61,781.07,0
3,3,184.11,19.06,1775.82,0
4,3,160.48,18.25,128.5,0
3,4,138.5,3.13,119.0,0
5,3,272.8,1.1,362.73,1
3,3,146.67,0.09,183.04,0
4,4,249.21,6.83,3.08,1
3,1,163.77,3.95,2655.44,0
5,2,159.15,12.29,145.78,0
4,4,128.73,8.67,420.38,0
3,4,133.24,2.42,121.49,0
2,2,139.96,2.59,410.64,0
4,2,263.35,0.0,143.77,0
7,4,314.8,13.1,11.45,0
2,3,74.93,1.26,70.48,0
5,4,323.58,7.23,6.44,0
4,4,144.92,10.38,108.69,0
4,1,245.49,24.72,143.95,0
8,5,330.21,21.95,486.28,0
4,3,176.17,0.28,6.89,1
6,4,340.38,5.91,61.29,0
4,3,210.88,0.13,694.61,0
2,2,65.81,6.46,989.97,0
5,3,189.48,3.67,4.0,1
7,3,490.79,30.45,113.48,1
6,4,298.2,25.69,261.31,0
2,3,79.37,0.35,136.0,0
3,0,223.61,0.26,412.85,0
4,3,361.02,0.62,505.0,1
4,1,208.57,6.44,85.25,1
2,5,145.6,11.42,118.44,1
2,3,108.44,2.19,47.85,0
5,5,165.93,0.64,36.87,1
5,0,166.88,0.22,59.17,0
6,3,317.97,10.64,117.08,0
7,2,594.25,0.9,111.98,1
3,3,149.76,17.3,405.55,1
6,3,238.27,19.88,123.23,0
4,3,207.34,0.52,193.4,1
7,3,272.53,4.43,15.13,1
2,1,139.06,11.4,447.8,1
2,1,87.91,10.31,12.72,0
5,4,244.48,3.09,80.84,1
7,3,503.02,7.18,107.65,0
6,4,298.67,21.66,858.96,0
5,2,416.83,7.58,472.44,0
3,1,113.94,2.42,293.97,1
5,0,202.66,0.56,5.11,0
5,3,311.58,21.41,409.16,0
5,3,245.59,8.44,434.46,0
4,1,188.73,0.0,506.64,0
1,3,66.2,1.39,319.57,1
4,3,80.25,1.66,4.1,1
3,3,283.92,29.1,129.93,0
8,4,445.72,0.8,469.93,1
4,3,362.98,1.21,225.86,1
4,0,233.72,4.14,126.75,0
10,3,571.05,7.2,105.09,0
1,1,70.08,2.48,582.93,0
2,3,125.32,0.04,1942.95,0
4,3,235.39,4.74,1226.81,1
3,2,151.44,16.46,0.73,1
3,3,99.42,3.77,118.59,0
6,3,446.39,0.21,9.6,1
4,4,148.98,4.78,7.83,0
1,2,39.62,4.93,2217.9,0
3,2,223.37,7.76,14.76,0
1,4,19.73,1.22,60.87,1
4,2,203.32,6.45,1217.27,0
2,0,175.39,3.04,10.89,0
6,3,315.34,7.86,2374.91,1
4,4,222.44,5.47,351.91,0
1,3,47.57,4.51,26.21,1
3,3,224.53,9.43,105.26,1
4,1,264.32,0.49,73.57,1
3,3,218.89,18.69,416.13,0
4,3,113.72,1.72,120.16,0
6,4,155.33,3.56,2669.28,1
3,3,253.81,15.23,40.16,0
3,3,223.65,0.88,63.11,1
5,3,298.11,5.44,4.97,1
3,2,187.83,11.19,371.23,0
1,2,46.84,4.26,34.91,0
2,3,68.85,2.31,64.86,0
7,4,309.49,31.6,148.63,0
7,5,208.91,0.05,2007.47,0
2,3,73.83,5.05,47.68,0
4,1,191.66,5.36,973.6,1
2,5,75.44,6.08,14.68,0
4,3,289.01,0.33,364.04,0
2,1,127.89,2.84,221.24,0
1,5,67.55,0.05,63.84,1
6,2,234.56,10.29,124.36,0
3,3,123.4,0.11,1432.37,0
1,2,57.83,1.83,2178.43,1
6,3,210.87,4.75,793.46,1
5,5,231.99,1.05,130.57,1
5,5,267.51,7.55,415.42,0
7,2,312.15,11.28,47.4,1
3,4,202.26,1.68,136.86,1
2,3,190.93,15.1,525.86,1
1,4,35.96,0.0,458.14,1
3,2,181.18,6.88,122.55,0
1,3,77.8,1.35,3.38,1
4,3,210.3,0.78,2280.6,1
1,4,70.45,5.31,467.88,0
3,4,199.44,6.85,143.43,0
2,2,117.13,4.22,140.36,0
3,3,74.19,0.11,575.05,0
4,2,192.08,5.42,62.91,0
3,0,293.28,33.97,468.78,1
3,3,188.85,3.0,1739.06,1
10,4,285.87,3.44,38.08,1
5,4,206.73,9.16,543.98,0
4,3,135.34,1.45,87.84,1
